Entity,Code,Year,Green coffee - Yield (tonnes per hectare)
Small Island Developing States (FAO),,2020,0.55020005
Small Island Developing States (FAO),,2021,0.6352
Small Island Developing States (FAO),,2022,0.6131
Small Island Developing States (FAO),,2023,0.6526
Small Island Developing States (FAO),,2024,0.65090007
South America,OWID_SAM,1961,0.48957297
South America,OWID_SAM,1962,0.48180172
South America,OWID_SAM,1963,0.3967228
South America,OWID_SAM,1964,0.33035347
South America,OWID_SAM,1965,0.60081553
South America,OWID_SAM,1966,0.41671962
South America,OWID_SAM,1967,0.5091278
South America,OWID_SAM,1968,0.42576542
South America,OWID_SAM,1969,0.4843833
South America,OWID_SAM,1970,0.38128868
South America,OWID_SAM,1971,0.5790137
South America,OWID_SAM,1972,0.57189536
South America,OWID_SAM,1973,0.45975468
South America,OWID_SAM,1974,0.63483053
South America,OWID_SAM,1975,0.54448664
South America,OWID_SAM,1976,0.40702468
South America,OWID_SAM,1977,0.5119019
South America,OWID_SAM,1978,0.5496502
South America,OWID_SAM,1979,0.5571312
South America,OWID_SAM,1980,0.47718766
South America,OWID_SAM,1981,0.68850297
South America,OWID_SAM,1982,0.52994764
South America,OWID_SAM,1983,0.65998644
South America,OWID_SAM,1984,0.58973074
South America,OWID_SAM,1985,0.6583158
South America,OWID_SAM,1986,0.47215167
South America,OWID_SAM,1987,0.67126864
South America,OWID_SAM,1988,0.5045361
South America,OWID_SAM,1989,0.51607054
South America,OWID_SAM,1990,0.550274
South America,OWID_SAM,1991,0.6098116
South America,OWID_SAM,1992,0.62278783
South America,OWID_SAM,1993,0.5869269
South America,OWID_SAM,1994,0.60635895
South America,OWID_SAM,1995,0.59968686
South America,OWID_SAM,1996,0.68116915
South America,OWID_SAM,1997,0.6305723
South America,OWID_SAM,1998,0.7430683
South America,OWID_SAM,1999,0.673826
South America,OWID_SAM,2000,0.76501137
South America,OWID_SAM,2001,0.76284784
South America,OWID_SAM,2002,0.9466484
South America,OWID_SAM,2003,0.7779288
South America,OWID_SAM,2004,0.9001629
South America,OWID_SAM,2005,0.8076822
South America,OWID_SAM,2006,0.9706112
South America,OWID_SAM,2007,0.89253616
South America,OWID_SAM,2008,1.0602728
South America,OWID_SAM,2009,0.9035101
South America,OWID_SAM,2010,1.0506291
South America,OWID_SAM,2011,1.0172474
South America,OWID_SAM,2012,1.1292276
South America,OWID_SAM,2013,1.1288599
South America,OWID_SAM,2014,1.1358778
South America,OWID_SAM,2015,1.1251806
South America,OWID_SAM,2016,1.2438672
South America,OWID_SAM,2017,1.1799675
South America,OWID_SAM,2018,1.4263208
South America,OWID_SAM,2019,1.3015915
South America,OWID_SAM,2020,1.4697163
South America,OWID_SAM,2021,1.1970211
South America,OWID_SAM,2022,1.2822214
South America,OWID_SAM,2023,1.3226084
South America,OWID_SAM,2024,1.3688359
South America (FAO),,1961,0.48960003
South America (FAO),,1962,0.48180002
South America (FAO),,1963,0.39670002
South America (FAO),,1964,0.33040002
South America (FAO),,1965,0.60080004
South America (FAO),,1966,0.41670004
South America (FAO),,1967,0.5091
South America (FAO),,1968,0.4258
South America (FAO),,1969,0.4844
South America (FAO),,1970,0.3813
South America (FAO),,1971,0.57900006
South America (FAO),,1972,0.57190007
South America (FAO),,1973,0.4598
South America (FAO),,1974,0.6348
South America (FAO),,1975,0.54450005
South America (FAO),,1976,0.407
South America (FAO),,1977,0.5119
South America (FAO),,1978,0.5497
South America (FAO),,1979,0.5571
South America (FAO),,1980,0.47720003
South America (FAO),,1981,0.68850005
South America (FAO),,1982,0.5299001
South America (FAO),,1983,0.66
South America (FAO),,1984,0.58970004
South America (FAO),,1985,0.65830004
South America (FAO),,1986,0.47220004
South America (FAO),,1987,0.6713
South America (FAO),,1988,0.50450003
South America (FAO),,1989,0.5161
South America (FAO),,1990,0.5503
South America (FAO),,1991,0.60980004
South America (FAO),,1992,0.6228
South America (FAO),,1993,0.58690006
South America (FAO),,1994,0.6064001
South America (FAO),,1995,0.59970003
South America (FAO),,1996,0.6812
South America (FAO),,1997,0.63060004
South America (FAO),,1998,0.7431
South America (FAO),,1999,0.6738
South America (FAO),,2000,0.76500005
South America (FAO),,2001,0.76280004
South America (FAO),,2002,0.9466
South America (FAO),,2003,0.77790004
South America (FAO),,2004,0.90020007
South America (FAO),,2005,0.80770004
South America (FAO),,2006,0.9706
South America (FAO),,2007,0.89250004
South America (FAO),,2008,1.0603001
South America (FAO),,2009,0.9035
South America (FAO),,2010,1.0506
South America (FAO),,2011,1.0172001
South America (FAO),,2012,1.1292
South America (FAO),,2013,1.1289
South America (FAO),,2014,1.1359
South America (FAO),,2015,1.1252
South America (FAO),,2016,1.2439001
South America (FAO),,2017,1.1800001
South America (FAO),,2018,1.4263002
South America (FAO),,2019,1.3016
South America (FAO),,2020,1.4697
South America (FAO),,2021,1.197
South America (FAO),,2022,1.2822
South America (FAO),,2023,1.3226
South America (FAO),,2024,1.3688002
South-eastern Asia (FAO),,1961,0.5656
South-eastern Asia (FAO),,1962,0.57670003
South-eastern Asia (FAO),,1963,0.56100005
South-eastern Asia (FAO),,1964,0.5801
South-eastern Asia (FAO),,1965,0.5996
South-eastern Asia (FAO),,1966,0.59120005
South-eastern Asia (FAO),,1967,0.5677
South-eastern Asia (FAO),,1968,0.59180003
South-eastern Asia (FAO),,1969,0.65050006
South-eastern Asia (FAO),,1970,0.6237
South-eastern Asia (FAO),,1971,0.58970004
South-eastern Asia (FAO),,1972,0.5968
South-eastern Asia (FAO),,1973,0.5957
South-eastern Asia (FAO),,1974,0.6001
South-eastern Asia (FAO),,1975,0.6776
South-eastern Asia (FAO),,1976,0.6377
South-eastern Asia (FAO),,1977,0.64350003
South-eastern Asia (FAO),,1978,0.694
South-eastern Asia (FAO),,1979,0.69320005
South-eastern Asia (FAO),,1980,0.68420005
South-eastern Asia (FAO),,1981,0.69070005
South-eastern Asia (FAO),,1982,0.6771
South-eastern Asia (FAO),,1983,0.65190005
South-eastern Asia (FAO),,1984,0.6181
South-eastern Asia (FAO),,1985,0.58390003
South-eastern Asia (FAO),,1986,0.63170004
South-eastern Asia (FAO),,1987,0.6499001
South-eastern Asia (FAO),,1988,0.62820005
South-eastern Asia (FAO),,1989,0.65040004
South-eastern Asia (FAO),,1990,0.6588
South-eastern Asia (FAO),,1991,0.6393
South-eastern Asia (FAO),,1992,0.66480005
South-eastern Asia (FAO),,1993,0.66450006
South-eastern Asia (FAO),,1994,0.7171
South-eastern Asia (FAO),,1995,0.72550005
South-eastern Asia (FAO),,1996,0.75220007
South-eastern Asia (FAO),,1997,0.8298
South-eastern Asia (FAO),,1998,0.84360003
South-eastern Asia (FAO),,1999,0.87280005
South-eastern Asia (FAO),,2000,0.78690004
South-eastern Asia (FAO),,2001,0.7979001
South-eastern Asia (FAO),,2002,0.74130005
South-eastern Asia (FAO),,2003,0.7767
South-eastern Asia (FAO),,2004,0.85480005
South-eastern Asia (FAO),,2005,0.83140004
South-eastern Asia (FAO),,2006,0.89500004
South-eastern Asia (FAO),,2007,1.024
South-eastern Asia (FAO),,2008,0.94460005
South-eastern Asia (FAO),,2009,0.94940007
South-eastern Asia (FAO),,2010,0.96900004
South-eastern Asia (FAO),,2011,0.99790007
South-eastern Asia (FAO),,2012,1.0622
South-eastern Asia (FAO),,2013,1.0776
South-eastern Asia (FAO),,2014,1.1015
South-eastern Asia (FAO),,2015,1.1157
South-eastern Asia (FAO),,2016,1.1220001
South-eastern Asia (FAO),,2017,1.1956
South-eastern Asia (FAO),,2018,1.2231001
South-eastern Asia (FAO),,2019,1.2708001
South-eastern Asia (FAO),,2020,1.2926
South-eastern Asia (FAO),,2021,1.3168001
South-eastern Asia (FAO),,2022,1.3694001
South-eastern Asia (FAO),,2023,1.3548001
South-eastern Asia (FAO),,2024,1.3942
Southern Asia (FAO),,1961,0.47470003
Southern Asia (FAO),,1962,0.42010003
Southern Asia (FAO),,1963,0.50750005
Southern Asia (FAO),,1964,0.628
Southern Asia (FAO),,1965,0.5393
Southern Asia (FAO),,1966,0.54700005
Southern Asia (FAO),,1967,0.6898
Southern Asia (FAO),,1968,0.50860006
Southern Asia (FAO),,1969,0.6373
Southern Asia (FAO),,1970,0.5367
Southern Asia (FAO),,1971,0.89610004
Southern Asia (FAO),,1972,0.5655
Southern Asia (FAO),,1973,0.7279001
Southern Asia (FAO),,1974,0.6995
Southern Asia (FAO),,1975,0.6693
Southern Asia (FAO),,1976,0.5932
Southern Asia (FAO),,1977,0.6751
Southern Asia (FAO),,1978,0.7751
Southern Asia (FAO),,1979,0.64620006
Southern Asia (FAO),,1980,0.83820003
Southern Asia (FAO),,1981,0.66170007
Southern Asia (FAO),,1982,0.81650007
Southern Asia (FAO),,1983,0.69900006
Southern Asia (FAO),,1984,0.5317
Southern Asia (FAO),,1985,0.92820007
Southern Asia (FAO),,1986,0.5631
Southern Asia (FAO),,1987,0.8643
Southern Asia (FAO),,1988,0.55390006
Southern Asia (FAO),,1989,0.94140005
Southern Asia (FAO),,1990,0.53620005
Southern Asia (FAO),,1991,0.7512
Southern Asia (FAO),,1992,0.7975
Southern Asia (FAO),,1993,0.71830004
Southern Asia (FAO),,1994,0.9016
Southern Asia (FAO),,1995,0.7806
Southern Asia (FAO),,1996,0.9074001
Southern Asia (FAO),,1997,0.80740005
Southern Asia (FAO),,1998,0.78940004
Southern Asia (FAO),,1999,0.8646
Southern Asia (FAO),,2000,0.93070006
Southern Asia (FAO),,2001,0.9448
Southern Asia (FAO),,2002,0.92490005
Southern Asia (FAO),,2003,0.8541
Southern Asia (FAO),,2004,0.82390004
Southern Asia (FAO),,2005,0.8186
Southern Asia (FAO),,2006,0.79480004
Southern Asia (FAO),,2007,0.83050007
Southern Asia (FAO),,2008,0.7552
Southern Asia (FAO),,2009,0.7428
Southern Asia (FAO),,2010,0.8071
Southern Asia (FAO),,2011,0.82960004
Southern Asia (FAO),,2012,0.84450006
Southern Asia (FAO),,2013,0.83800006
Southern Asia (FAO),,2014,0.7943
Southern Asia (FAO),,2015,0.7686
Southern Asia (FAO),,2016,0.7965
Southern Asia (FAO),,2017,0.69320005
Southern Asia (FAO),,2018,0.7641
Southern Asia (FAO),,2019,0.7641
Southern Asia (FAO),,2020,0.71540004
Southern Asia (FAO),,2021,0.78770006
Southern Asia (FAO),,2022,0.731
Southern Asia (FAO),,2023,0.73340005
Southern Asia (FAO),,2024,0.73630005
Sri Lanka,LKA,1961,1.1634
Sri Lanka,LKA,1962,1.0913001
Sri Lanka,LKA,1963,1.5304
Sri Lanka,LKA,1964,2.2549
Sri Lanka,LKA,1965,1.7919002
Sri Lanka,LKA,1966,1.6679001
Sri Lanka,LKA,1967,2.5775
Sri Lanka,LKA,1968,2.2583
Sri Lanka,LKA,1969,2.4916003
Sri Lanka,LKA,1970,1.7639002
Sri Lanka,LKA,1971,1.9231001
Sri Lanka,LKA,1972,1.3702
Sri Lanka,LKA,1973,1.4696001
Sri Lanka,LKA,1974,1.784
Sri Lanka,LKA,1975,1.376
Sri Lanka,LKA,1976,1.3539001
Sri Lanka,LKA,1977,1.5008001
Sri Lanka,LKA,1978,1.7182001
Sri Lanka,LKA,1979,1.5257
Sri Lanka,LKA,1980,1.5156001
Sri Lanka,LKA,1981,1.5394001
Sri Lanka,LKA,1982,1.5654001
Sri Lanka,LKA,1983,1.9037
Sri Lanka,LKA,1984,1.0324001
Sri Lanka,LKA,1985,0.8611
Sri Lanka,LKA,1986,0.43600002
Sri Lanka,LKA,1987,0.43920004
Sri Lanka,LKA,1988,0.41090003
Sri Lanka,LKA,1989,0.47470003
Sri Lanka,LKA,1990,0.5668
Sri Lanka,LKA,1991,0.59290004
Sri Lanka,LKA,1992,0.6631
Sri Lanka,LKA,1993,0.62750006
Sri Lanka,LKA,1994,0.67190003
Sri Lanka,LKA,1995,0.69070005
Sri Lanka,LKA,1996,0.7111
Sri Lanka,LKA,1997,0.6894001
Sri Lanka,LKA,1998,0.6456
Sri Lanka,LKA,1999,0.6503
Sri Lanka,LKA,2000,0.6276
Sri Lanka,LKA,2001,0.6753
Sri Lanka,LKA,2002,0.65990007
Sri Lanka,LKA,2003,0.772
Sri Lanka,LKA,2004,0.6467
Sri Lanka,LKA,2005,0.64070004
Sri Lanka,LKA,2006,0.60940003
Sri Lanka,LKA,2007,0.5949001
Sri Lanka,LKA,2008,0.62
Sri Lanka,LKA,2009,0.6204001
Sri Lanka,LKA,2010,0.6136
Sri Lanka,LKA,2011,0.6122
Sri Lanka,LKA,2012,0.65720004
Sri Lanka,LKA,2013,0.6373
Sri Lanka,LKA,2014,0.7311
Sri Lanka,LKA,2015,0.7325
Sri Lanka,LKA,2016,0.74240005
Sri Lanka,LKA,2017,0.82540005
Sri Lanka,LKA,2018,0.92010003
Sri Lanka,LKA,2019,0.8514001
Sri Lanka,LKA,2020,1.1532
Sri Lanka,LKA,2021,0.906
Sri Lanka,LKA,2022,0.8611
Sri Lanka,LKA,2023,0.8995001
Sri Lanka,LKA,2024,1.0443001
Suriname,SUR,1961,0.19250001
Suriname,SUR,1962,0.18370001
Suriname,SUR,1963,0.2935
Suriname,SUR,1964,0.30940002
Suriname,SUR,1965,0.35450003
Suriname,SUR,1966,0.34620002
Suriname,SUR,1967,0.43270004
Suriname,SUR,1968,0.4029
Suriname,SUR,1969,0.2508
Suriname,SUR,1970,0.27710003
Suriname,SUR,1971,0.38170004
Suriname,SUR,1972,0.22170001
Suriname,SUR,1973,0.2055
Suriname,SUR,1974,0.20310001
Suriname,SUR,1975,0.20950001
Suriname,SUR,1976,0.21110001
Suriname,SUR,1977,0.25
Suriname,SUR,1978,0.24880001
Suriname,SUR,1979,0.29650003
Suriname,SUR,1980,0.29610002
Suriname,SUR,1981,0.1536
Suriname,SUR,1982,0.22560002
Suriname,SUR,1983,0.2052
Suriname,SUR,1984,0.1619
Suriname,SUR,1985,0.1483
Suriname,SUR,1986,0.17810002
Suriname,SUR,1987,0.13380001
Suriname,SUR,1988,0.1632
Suriname,SUR,1989,0.20250002
Suriname,SUR,1990,0.19250001
Suriname,SUR,1991,0.23400001
Suriname,SUR,1992,0.1814
Suriname,SUR,1993,0.20830001
Suriname,SUR,1994,0.1707
Suriname,SUR,1995,0.2632
Suriname,SUR,1996,0.1364
Suriname,SUR,1997,0.07440001
Suriname,SUR,1998,0.051200002
Suriname,SUR,1999,0.0476
Suriname,SUR,2000,0.019000001
Suriname,SUR,2001,0.019000001
Suriname,SUR,2002,0.019000001
Suriname,SUR,2003,0.0253
Suriname,SUR,2004,0.018900001
Suriname,SUR,2005,0.019700002
Suriname,SUR,2006,0.019000001
Suriname,SUR,2007,0.019000001
Suriname,SUR,2008,0.019600002
Suriname,SUR,2009,0.018000001
Suriname,SUR,2010,0.016200002
Suriname,SUR,2011,0.0192
Suriname,SUR,2012,0.023700003
Suriname,SUR,2013,0.024500001
Suriname,SUR,2014,0.0193
Suriname,SUR,2015,0.0205
Suriname,SUR,2016,0.019700002
Suriname,SUR,2017,0.0198
Suriname,SUR,2018,0.020000001
Suriname,SUR,2019,0.018900001
Suriname,SUR,2020,0.019000001
Suriname,SUR,2021,0.0209
Suriname,SUR,2022,0.0214
Suriname,SUR,2023,0.021300001
Suriname,SUR,2024,0.021300001
Taiwan,TWN,1961,0.9739001
Taiwan,TWN,1962,1.0182
Taiwan,TWN,1963,0.97670007
Taiwan,TWN,1964,0.80700004
Taiwan,TWN,1965,0.96250004
Taiwan,TWN,1966,0.46150002
Taiwan,TWN,1967,0.83540004
Taiwan,TWN,1968,0.5
Taiwan,TWN,1969,0.6486
Taiwan,TWN,1970,0.46750003
Taiwan,TWN,1971,0.4
Taiwan,TWN,1972,0.34520003
Taiwan,TWN,1973,0.18480001
Taiwan,TWN,1974,0.6869001
Taiwan,TWN,1975,0.8571
Taiwan,TWN,1976,0.18
Taiwan,TWN,1977,0.73240006
Taiwan,TWN,1978,0.62670004
Taiwan,TWN,1979,0.48000002
Taiwan,TWN,1980,0.68
Taiwan,TWN,1981,0.68420005
Taiwan,TWN,1982,0.6923
Taiwan,TWN,2015,0.7885
Taiwan,TWN,2016,0.7666
Taiwan,TWN,2017,0.8478
Taiwan,TWN,2018,0.8845
Taiwan,TWN,2019,0.92080003
Taiwan,TWN,2020,0.8723
Taiwan,TWN,2021,0.79330003
Taiwan,TWN,2022,0.85740006
Taiwan,TWN,2023,0.81990004
Taiwan,TWN,2024,0.8376
Tanzania,TZA,1961,0.38820004
Tanzania,TZA,1962,0.3889
Tanzania,TZA,1963,0.409
Tanzania,TZA,1964,0.43600002
Tanzania,TZA,1965,0.49910003
Tanzania,TZA,1966,0.49560001
Tanzania,TZA,1967,0.40660003
Tanzania,TZA,1968,0.5554001
Tanzania,TZA,1969,0.47730002
Tanzania,TZA,1970,0.4233
Tanzania,TZA,1971,0.47790003
Tanzania,TZA,1972,0.55450004
Tanzania,TZA,1973,0.5
Tanzania,TZA,1974,0.49960002
Tanzania,TZA,1975,0.5023
Tanzania,TZA,1976,0.49740002
Tanzania,TZA,1977,0.49720004
Tanzania,TZA,1978,0.50350004
Tanzania,TZA,1979,0.544
Tanzania,TZA,1980,0.41930002
Tanzania,TZA,1981,0.53580004
Tanzania,TZA,1982,0.4873
Tanzania,TZA,1983,0.48270005
Tanzania,TZA,1984,0.5177
Tanzania,TZA,1985,0.41640002
Tanzania,TZA,1986,0.49780002
Tanzania,TZA,1987,0.5241
Tanzania,TZA,1988,0.41370004
Tanzania,TZA,1989,0.39040002
Tanzania,TZA,1990,0.40100002
Tanzania,TZA,1991,0.38510004
Tanzania,TZA,1992,0.41500002
Tanzania,TZA,1993,0.36460003
Tanzania,TZA,1994,0.28460002
Tanzania,TZA,1995,0.3625
Tanzania,TZA,1996,0.4199
Tanzania,TZA,1997,0.3961
Tanzania,TZA,1998,0.3776
Tanzania,TZA,1999,0.4023
Tanzania,TZA,2000,0.41570002
Tanzania,TZA,2001,0.41500002
Tanzania,TZA,2002,0.44110003
Tanzania,TZA,2003,0.38220003
Tanzania,TZA,2004,0.36220002
Tanzania,TZA,2005,0.40470004
Tanzania,TZA,2006,0.1515
Tanzania,TZA,2007,0.23040001
Tanzania,TZA,2008,0.2052
Tanzania,TZA,2009,0.25360003
Tanzania,TZA,2010,0.179
Tanzania,TZA,2011,0.5199
Tanzania,TZA,2012,0.5199
Tanzania,TZA,2013,0.30570003
Tanzania,TZA,2014,0.30600002
Tanzania,TZA,2015,0.19240001
Tanzania,TZA,2016,0.24010001
Tanzania,TZA,2017,0.2763
Tanzania,TZA,2018,0.2818
Tanzania,TZA,2019,0.2772
Tanzania,TZA,2020,0.2666
Tanzania,TZA,2021,0.25640002
Tanzania,TZA,2022,0.2492
Tanzania,TZA,2023,0.24330002
Tanzania,TZA,2024,0.23770002
Thailand,THA,1961,0.060000002
Thailand,THA,1962,0.060000002
Thailand,THA,1963,0.060000002
Thailand,THA,1964,0.060000002
Thailand,THA,1965,0.060000002
Thailand,THA,1966,0.060000002
Thailand,THA,1967,0.060000002
Thailand,THA,1968,0.09
Thailand,THA,1969,0.120000005
Thailand,THA,1970,0.2
Thailand,THA,1971,0.28500003
Thailand,THA,1972,0.45010003
Thailand,THA,1973,0.58720005
Thailand,THA,1974,0.7033
Thailand,THA,1975,0.8115
Thailand,THA,1976,0.7853
Thailand,THA,1977,0.72200006
Thailand,THA,1978,0.68750006
Thailand,THA,1979,0.625
Thailand,THA,1980,0.5307
Thailand,THA,1981,0.5705
Thailand,THA,1982,0.7686
Thailand,THA,1983,0.72440004
Thailand,THA,1984,0.68850005
Thailand,THA,1985,0.76030004
Thailand,THA,1986,0.88560003
Thailand,THA,1987,0.6651
Thailand,THA,1988,0.86160004
Thailand,THA,1989,1.1784
Thailand,THA,1990,1.1851001
Thailand,THA,1991,0.70430005
Thailand,THA,1992,1.0758001
Thailand,THA,1993,0.9717001
Thailand,THA,1994,1.1181
Thailand,THA,1995,1.2104001
Thailand,THA,1996,1.1568002
Thailand,THA,1997,1.2356
Thailand,THA,1998,1.2063001
Thailand,THA,1999,0.84340006
Thailand,THA,2000,1.2011
Thailand,THA,2001,1.2434001
Thailand,THA,2002,0.76040006
Thailand,THA,2003,0.7652
Thailand,THA,2004,0.8708
Thailand,THA,2005,0.8578
Thailand,THA,2006,0.6815
Thailand,THA,2007,0.81920004
Thailand,THA,2008,0.8111
Thailand,THA,2009,0.96340007
Thailand,THA,2010,0.8511
Thailand,THA,2011,0.82060003
Thailand,THA,2012,0.84650004
Thailand,THA,2013,0.7871
Thailand,THA,2014,0.9089001
Thailand,THA,2015,0.6485
Thailand,THA,2016,0.70120007
Thailand,THA,2017,0.6399
Thailand,THA,2018,0.57250005
Thailand,THA,2019,0.71800005
Thailand,THA,2020,0.62540007
Thailand,THA,2021,0.595
Thailand,THA,2022,0.5763
Thailand,THA,2023,0.5077
Thailand,THA,2024,0.53000003
Togo,TGO,1961,0.51500005
Togo,TGO,1962,0.55240005
Togo,TGO,1963,0.51110005
Togo,TGO,1964,0.57500005
Togo,TGO,1965,0.54
Togo,TGO,1966,0.395
Togo,TGO,1967,0.42000002
Togo,TGO,1968,0.47800002
Togo,TGO,1969,0.3941
Togo,TGO,1970,0.36520004
Togo,TGO,1971,0.3588
Togo,TGO,1972,0.3403
Togo,TGO,1973,0.3378
Togo,TGO,1974,0.38470003
Togo,TGO,1975,0.54
Togo,TGO,1976,0.3869
Togo,TGO,1977,0.3863
Togo,TGO,1978,0.3138
Togo,TGO,1979,0.3664
Togo,TGO,1980,0.4945
Togo,TGO,1981,0.4228
Togo,TGO,1982,0.4399
Togo,TGO,1983,0.2829
Togo,TGO,1984,0.128
Togo,TGO,1985,0.4783
Togo,TGO,1986,0.38950002
Togo,TGO,1987,0.6481
Togo,TGO,1988,0.6905
Togo,TGO,1989,0.57720006
Togo,TGO,1990,0.60950005
Togo,TGO,1991,0.6553
Togo,TGO,1992,0.15750001
Togo,TGO,1993,0.3075
Togo,TGO,1994,0.23560002
Togo,TGO,1995,0.2506
Togo,TGO,1996,0.3089
Togo,TGO,1997,0.3053
Togo,TGO,1998,0.3058
Togo,TGO,1999,0.3106
Togo,TGO,2000,0.31080002
Togo,TGO,2001,0.3073
Togo,TGO,2002,0.30380002
Togo,TGO,2003,0.275
Togo,TGO,2004,0.31
Togo,TGO,2005,0.25710002
Togo,TGO,2006,0.2618
Togo,TGO,2007,0.2768
Togo,TGO,2008,0.30990002
Togo,TGO,2009,0.39000002
Togo,TGO,2010,0.3369
Togo,TGO,2011,0.30910003
Togo,TGO,2012,0.32060003
Togo,TGO,2013,0.3221
Togo,TGO,2014,0.35700002
Togo,TGO,2015,0.3669
Togo,TGO,2016,0.3818
Togo,TGO,2017,0.448
Togo,TGO,2018,0.45470002
Togo,TGO,2019,0.4993
Togo,TGO,2020,0.5155
Togo,TGO,2021,0.52900004
Togo,TGO,2022,0.5661
Togo,TGO,2023,0.5253
Togo,TGO,2024,0.5159001
Tonga,TON,1983,1.25
Tonga,TON,1984,1.5000001
Tonga,TON,1985,1.7500001
Tonga,TON,1986,1.7500001
Tonga,TON,1987,1.7500001
Tonga,TON,1988,1.7500001
Tonga,TON,1989,1.7500001
Tonga,TON,1990,1.8571
Tonga,TON,1991,1.6876
Tonga,TON,1992,1.6942
Tonga,TON,1993,1.7102001
Tonga,TON,1994,1.7356001
Tonga,TON,1995,1.7500001
Tonga,TON,1996,1.7454001
Tonga,TON,1997,1.7493001
Tonga,TON,1998,1.7530001
Tonga,TON,1999,1.7565001
Tonga,TON,2000,1.7596
Tonga,TON,2001,1.7623001
Tonga,TON,2002,1.7647
Tonga,TON,2003,1.7665001
Tonga,TON,2004,1.7611
Tonga,TON,2005,1.7484001
Tonga,TON,2006,1.8000001
Tonga,TON,2007,1.7124001
Tonga,TON,2008,1.6890001
Tonga,TON,2009,1.6647
Tonga,TON,2010,1.6396
Tonga,TON,2011,1.6137
Tonga,TON,2012,1.5868001
Tonga,TON,2013,1.5000001
Tonga,TON,2014,1.5011001
Tonga,TON,2015,1.5224001
Tonga,TON,2016,1.5081
Tonga,TON,2017,1.4870001
Tonga,TON,2018,1.4679
Tonga,TON,2019,1.4440001
Tonga,TON,2020,1.4236001
Tonga,TON,2021,1.4215001
Tonga,TON,2022,1.4017
Tonga,TON,2023,1.3857
Tonga,TON,2024,1.3696
Trinidad and Tobago,TTO,1961,0.2885
Trinidad and Tobago,TTO,1962,0.39000002
Trinidad and Tobago,TTO,1963,0.3625
Trinidad and Tobago,TTO,1964,0.41810003
Trinidad and Tobago,TTO,1965,0.4198
Trinidad and Tobago,TTO,1966,0.29200003
Trinidad and Tobago,TTO,1967,0.31170002
Trinidad and Tobago,TTO,1968,0.4586
Trinidad and Tobago,TTO,1969,0.31910002
Trinidad and Tobago,TTO,1970,0.23020001
Trinidad and Tobago,TTO,1971,0.3894
Trinidad and Tobago,TTO,1972,0.33
Trinidad and Tobago,TTO,1973,0.27170002
Trinidad and Tobago,TTO,1974,0.194
Trinidad and Tobago,TTO,1975,0.40240002
Trinidad and Tobago,TTO,1976,0.2671
Trinidad and Tobago,TTO,1977,0.2918
Trinidad and Tobago,TTO,1978,0.25
Trinidad and Tobago,TTO,1979,0.24970001
Trinidad and Tobago,TTO,1980,0.224
Trinidad and Tobago,TTO,1981,0.24330002
Trinidad and Tobago,TTO,1982,0.19270001
Trinidad and Tobago,TTO,1983,0.1984
Trinidad and Tobago,TTO,1984,0.17040001
Trinidad and Tobago,TTO,1985,0.2379
Trinidad and Tobago,TTO,1986,0.1668
Trinidad and Tobago,TTO,1987,0.23030001
Trinidad and Tobago,TTO,1988,0.097
Trinidad and Tobago,TTO,1989,0.201
Trinidad and Tobago,TTO,1990,0.216
Trinidad and Tobago,TTO,1991,0.15230002
Trinidad and Tobago,TTO,1992,0.1414
Trinidad and Tobago,TTO,1993,0.14570001
Trinidad and Tobago,TTO,1994,0.1562
Trinidad and Tobago,TTO,1995,0.1385
Trinidad and Tobago,TTO,1996,0.14080001
Trinidad and Tobago,TTO,1997,0.1574
Trinidad and Tobago,TTO,1998,0.13110001
Trinidad and Tobago,TTO,1999,0.14760001
Trinidad and Tobago,TTO,2000,0.158
Trinidad and Tobago,TTO,2001,0.1624
Trinidad and Tobago,TTO,2002,0.1544
Trinidad and Tobago,TTO,2003,0.14910002
Trinidad and Tobago,TTO,2004,0.14930001
Trinidad and Tobago,TTO,2005,0.15
Trinidad and Tobago,TTO,2006,0.14930001
Trinidad and Tobago,TTO,2007,0.14860001
Trinidad and Tobago,TTO,2008,0.1479
Trinidad and Tobago,TTO,2009,0.1472
Trinidad and Tobago,TTO,2010,0.1465
Trinidad and Tobago,TTO,2011,0.14580001
Trinidad and Tobago,TTO,2012,0.14510001
Trinidad and Tobago,TTO,2013,0.1444
Trinidad and Tobago,TTO,2014,0.1462
Trinidad and Tobago,TTO,2015,0.1465
Trinidad and Tobago,TTO,2016,0.1464
Trinidad and Tobago,TTO,2017,0.14670001
Trinidad and Tobago,TTO,2018,0.14680001
Trinidad and Tobago,TTO,2019,0.1469
Trinidad and Tobago,TTO,2020,0.14680001
Trinidad and Tobago,TTO,2021,0.14680001
Trinidad and Tobago,TTO,2022,0.14680001
Trinidad and Tobago,TTO,2023,0.14680001
Trinidad and Tobago,TTO,2024,0.14680001
Uganda,UGA,1961,0.38390002
Uganda,UGA,1962,0.46760002
Uganda,UGA,1963,0.6197
Uganda,UGA,1964,0.6603
Uganda,UGA,1965,0.5186
Uganda,UGA,1966,0.45900002
Uganda,UGA,1967,0.49520004
Uganda,UGA,1968,0.52690005
Uganda,UGA,1969,0.8791
Uganda,UGA,1970,0.8201
Uganda,UGA,1971,0.6826
Uganda,UGA,1972,0.71620005
Uganda,UGA,1973,0.75930005
Uganda,UGA,1974,0.8952001
Uganda,UGA,1975,0.8916
